line,time,score,numBroken,brokenInvariants,brokenSensors
=>1105,66360000.000,0.000000,0,"[]","[]"
=>1106,66420000.000,0.000000,0,"[]","[]"
=>1107,66480000.000,0.000000,0,"[]","[]"
=>1108,66540000.000,0.000000,0,"[]","[]"
=>1109,66600000.000,0.000000,0,"[]","[]"
=>1110,66660000.000,0.000000,0,"[]","[]"
=>1111,66720000.000,0.000000,0,"[]","[]"
=>1112,66780000.000,0.000000,0,"[]","[]"
=>1113,66840000.000,0.000000,0,"[]","[]"
=>1114,66900000.000,0.000000,0,"[]","[]"
=>1115,66960000.000,0.000000,0,"[]","[]"
=>1116,67020000.000,0.000000,0,"[]","[]"
=>1117,67080000.000,0.000000,0,"[]","[]"
=>1118,67140000.000,0.000000,0,"[]","[]"
=>1119,67200000.000,0.000000,0,"[]","[]"
=>1120,67260000.000,0.000000,0,"[]","[]"
=>1121,67320000.000,0.000000,0,"[]","[]"
=>1122,67380000.000,0.000000,0,"[]","[]"
=>1123,67440000.000,0.000000,0,"[]","[]"
=>1124,67500000.000,0.000000,0,"[]","[]"
=>1125,67560000.000,0.000000,0,"[]","[]"
=>1126,67620000.000,0.000000,0,"[]","[]"
=>1127,67680000.000,0.000000,0,"[]","[]"
=>1128,67740000.000,0.000000,0,"[]","[]"
=>1129,67800000.000,0.000000,0,"[]","[]"
=>1130,67860000.000,0.000000,0,"[]","[]"
=>1131,67920000.000,0.000000,0,"[]","[]"
=>1132,67980000.000,0.000000,0,"[]","[]"
=>1133,68040000.000,0.000000,0,"[]","[]"
=>1134,68100000.000,0.000000,0,"[]","[]"
=>1135,68160000.000,0.000000,0,"[]","[]"
=>1136,68220000.000,0.000000,0,"[]","[]"
=>1137,68280000.000,0.000000,0,"[]","[]"
=>1138,68340000.000,0.000000,0,"[]","[]"
=>1139,68400000.000,0.000000,0,"[]","[]"
=>1140,68460000.000,0.000000,0,"[]","[]"
=>1141,68520000.000,0.000000,0,"[]","[]"
=>1142,68580000.000,0.000000,0,"[]","[]"
=>1143,68640000.000,0.000000,0,"[]","[]"
=>1144,68700000.000,0.000000,0,"[]","[]"
=>1145,68760000.000,0.000000,0,"[]","[]"
=>1146,68820000.000,0.000000,0,"[]","[]"
=>1147,68880000.000,0.000000,0,"[]","[]"
=>1148,68940000.000,0.000000,0,"[]","[]"
=>1149,69000000.000,0.000000,0,"[]","[]"
=>1150,69060000.000,0.000000,0,"[]","[]"
=>1151,69120000.000,0.000000,0,"[]","[]"
=>1152,69180000.000,0.000000,0,"[]","[]"
=>1153,69240000.000,0.000000,0,"[]","[]"
=>1154,69300000.000,0.000000,0,"[]","[]"
=>1155,69360000.000,0.000000,0,"[]","[]"
=>1156,69420000.000,0.000000,0,"[]","[]"
=>1157,69480000.000,0.000000,0,"[]","[]"
=>1158,69540000.000,0.000000,0,"[]","[]"
=>1159,69600000.000,0.000000,0,"[]","[]"
=>1160,69660000.000,0.000000,0,"[]","[]"
=>1161,69720000.000,0.000000,0,"[]","[]"
=>1162,69780000.000,0.000000,0,"[]","[]"
=>1163,69840000.000,0.000000,0,"[]","[]"
=>1164,69900000.000,0.000000,0,"[]","[]"
=>1165,69960000.000,0.000000,0,"[]","[]"
=>1166,70020000.000,0.000000,0,"[]","[]"
=>1167,70080000.000,0.000000,0,"[]","[]"
=>1168,70140000.000,0.000000,0,"[]","[]"
=>1169,70200000.000,0.000000,0,"[]","[]"
=>1170,70260000.000,0.000000,0,"[]","[]"
=>1171,70320000.000,0.000000,0,"[]","[]"
=>1172,70380000.000,0.000000,0,"[]","[]"
=>1173,70440000.000,0.000000,0,"[]","[]"
=>1174,70500000.000,0.000000,0,"[]","[]"
=>1175,70560000.000,0.000000,0,"[]","[]"
=>1176,70620000.000,0.000000,0,"[]","[]"
=>1177,70680000.000,0.000000,0,"[]","[]"
=>1178,70740000.000,0.000000,0,"[]","[]"
=>1179,70800000.000,0.000000,0,"[]","[]"
=>1180,70860000.000,0.000000,0,"[]","[]"
=>1181,70920000.000,0.000000,0,"[]","[]"
=>1182,70980000.000,0.000000,0,"[]","[]"
=>1183,71040000.000,0.000000,0,"[]","[]"
=>1184,71100000.000,0.000000,0,"[]","[]"
=>1185,71160000.000,0.000000,0,"[]","[]"
=>1186,71220000.000,0.000000,0,"[]","[]"
=>1187,71280000.000,0.000000,0,"[]","[]"
=>1188,71340000.000,0.000000,0,"[]","[]"
=>1189,71400000.000,0.000000,0,"[]","[]"
=>1190,71460000.000,0.000000,0,"[]","[]"
=>1191,71520000.000,0.000000,0,"[]","[]"
=>1192,71580000.000,0.000000,0,"[]","[]"
=>1193,71640000.000,0.000000,0,"[]","[]"
=>1194,71700000.000,0.000000,0,"[]","[]"
=>1195,71760000.000,0.000000,0,"[]","[]"
=>1196,71820000.000,0.000000,0,"[]","[]"
=>1197,71880000.000,0.000000,0,"[]","[]"
=>1198,71940000.000,0.000000,0,"[]","[]"
=>1199,72000000.000,0.000000,0,"[]","[]"
=>1200,72060000.000,0.000000,0,"[]","[]"
=>1201,72120000.000,0.000000,0,"[]","[]"
=>1202,72180000.000,0.000000,0,"[]","[]"
=>1203,72240000.000,0.000000,0,"[]","[]"
=>1204,72300000.000,0.000000,0,"[]","[]"
=>1205,72360000.000,0.000000,0,"[]","[]"
=>1206,72420000.000,0.000000,0,"[]","[]"
=>1207,72480000.000,0.000000,0,"[]","[]"
=>1208,72540000.000,0.000000,0,"[]","[]"
=>1209,72600000.000,0.000000,0,"[]","[]"
=>1210,72660000.000,0.000000,0,"[]","[]"
=>1211,72720000.000,0.000000,0,"[]","[]"
=>1212,72780000.000,0.000000,0,"[]","[]"
=>1213,72840000.000,0.000000,0,"[]","[]"
=>1214,72900000.000,0.000000,0,"[]","[]"
=>1215,72960000.000,0.000000,0,"[]","[]"
=>1216,73020000.000,0.000000,0,"[]","[]"
=>1217,73080000.000,0.000000,0,"[]","[]"
=>1218,73140000.000,0.000000,0,"[]","[]"
=>1219,73200000.000,0.000000,0,"[]","[]"
=>1220,73260000.000,0.000000,0,"[]","[]"
=>1221,73320000.000,0.000000,0,"[]","[]"
=>1222,73380000.000,0.000000,0,"[]","[]"
=>1223,73440000.000,0.000000,0,"[]","[]"
=>1224,73500000.000,0.000000,0,"[]","[]"
=>1225,73560000.000,0.000000,0,"[]","[]"
=>1226,73620000.000,0.000000,0,"[]","[]"
=>1227,73680000.000,0.000000,0,"[]","[]"
=>1228,73740000.000,0.000000,0,"[]","[]"
=>1229,73800000.000,0.000000,0,"[]","[]"
=>1230,73860000.000,0.000000,0,"[]","[]"
=>1231,73920000.000,0.000000,0,"[]","[]"
=>1232,73980000.000,0.000000,0,"[]","[]"
=>1233,74040000.000,0.000000,0,"[]","[]"
=>1234,74100000.000,0.000000,0,"[]","[]"
=>1235,74160000.000,0.000000,0,"[]","[]"
=>1236,74220000.000,0.000000,0,"[]","[]"
=>1237,74280000.000,0.000000,0,"[]","[]"
=>1238,74340000.000,0.000000,0,"[]","[]"
=>1239,74400000.000,0.000000,0,"[]","[]"
=>1240,74460000.000,0.000000,0,"[]","[]"
=>1241,74520000.000,0.000000,0,"[]","[]"
=>1242,74580000.000,0.000000,0,"[]","[]"
=>1243,74640000.000,0.000000,0,"[]","[]"
=>1244,74700000.000,0.000000,0,"[]","[]"
=>1245,74760000.000,0.000000,0,"[]","[]"
=>1246,74820000.000,0.000000,0,"[]","[]"
=>1247,74880000.000,0.000000,0,"[]","[]"
=>1248,74940000.000,0.000000,0,"[]","[]"
=>1249,75000000.000,0.000000,0,"[]","[]"
=>1250,75060000.000,0.000000,0,"[]","[]"
=>1251,75120000.000,0.000000,0,"[]","[]"
=>1252,75180000.000,0.000000,0,"[]","[]"
=>1253,75240000.000,0.000000,0,"[]","[]"
=>1254,75300000.000,0.000000,0,"[]","[]"
=>1255,75360000.000,0.000000,0,"[]","[]"
=>1256,75420000.000,0.000000,0,"[]","[]"
=>1257,75480000.000,0.000000,0,"[]","[]"
=>1258,75540000.000,0.000000,0,"[]","[]"
=>1259,75600000.000,0.000000,0,"[]","[]"
=>1260,75660000.000,0.000000,0,"[]","[]"
=>1261,75720000.000,0.000000,0,"[]","[]"
=>1262,75780000.000,0.000000,0,"[]","[]"
=>1263,75840000.000,0.000000,0,"[]","[]"
=>1264,75900000.000,0.000000,0,"[]","[]"
=>1265,75960000.000,0.000000,0,"[]","[]"
=>1266,76020000.000,0.000000,0,"[]","[]"
=>1267,76080000.000,0.000000,0,"[]","[]"
=>1268,76140000.000,0.000000,0,"[]","[]"
=>1269,76200000.000,0.000000,0,"[]","[]"
=>1270,76260000.000,0.000000,0,"[]","[]"
=>1271,76320000.000,0.000000,0,"[]","[]"
=>1272,76380000.000,0.000000,0,"[]","[]"
=>1273,76440000.000,0.000000,0,"[]","[]"
=>1274,76500000.000,0.000000,0,"[]","[]"
=>1275,76560000.000,0.000000,0,"[]","[]"
=>1276,76620000.000,0.000000,0,"[]","[]"
=>1277,76680000.000,0.000000,0,"[]","[]"
=>1278,76740000.000,0.000000,0,"[]","[]"
=>1279,76800000.000,0.000000,0,"[]","[]"
=>1280,76860000.000,0.000000,0,"[]","[]"
=>1281,76920000.000,0.000000,0,"[]","[]"
=>1282,76980000.000,0.000000,0,"[]","[]"
=>1283,77040000.000,0.000000,0,"[]","[]"
=>1284,77100000.000,0.000000,0,"[]","[]"
=>1285,77160000.000,0.000000,0,"[]","[]"
=>1286,77220000.000,0.000000,0,"[]","[]"
=>1287,77280000.000,0.000000,0,"[]","[]"
=>1288,77340000.000,0.000000,0,"[]","[]"
=>1289,77400000.000,0.000000,0,"[]","[]"
=>1290,77460000.000,0.000000,0,"[]","[]"
=>1291,77520000.000,0.000000,0,"[]","[]"
=>1292,77580000.000,0.000000,0,"[]","[]"
=>1293,77640000.000,0.000000,0,"[]","[]"
=>1294,77700000.000,0.000000,0,"[]","[]"
=>1295,77760000.000,0.000000,0,"[]","[]"
=>1296,77820000.000,0.000000,0,"[]","[]"
=>1297,77880000.000,0.000000,0,"[]","[]"
=>1298,77940000.000,0.000000,0,"[]","[]"
=>1299,78000000.000,0.000000,0,"[]","[]"
=>1300,78060000.000,0.000000,0,"[]","[]"
=>1301,78120000.000,0.000000,0,"[]","[]"
=>1302,78180000.000,0.000000,0,"[]","[]"
=>1303,78240000.000,0.000000,0,"[]","[]"
=>1304,78300000.000,0.000000,0,"[]","[]"
=>1305,78360000.000,0.000000,0,"[]","[]"
=>1306,78420000.000,0.000000,0,"[]","[]"
=>1307,78480000.000,0.000000,0,"[]","[]"
=>1308,78540000.000,0.000000,0,"[]","[]"
=>1309,78600000.000,0.000000,0,"[]","[]"
=>1310,78660000.000,0.000000,0,"[]","[]"
=>1311,78720000.000,0.000000,0,"[]","[]"
=>1312,78780000.000,0.000000,0,"[]","[]"
=>1313,78840000.000,0.000000,0,"[]","[]"
=>1314,78900000.000,0.000000,0,"[]","[]"
=>1315,78960000.000,0.000000,0,"[]","[]"
=>1316,79020000.000,0.000000,0,"[]","[]"
=>1317,79080000.000,0.000000,0,"[]","[]"
=>1318,79140000.000,0.000000,0,"[]","[]"
=>1319,79200000.000,0.000000,0,"[]","[]"
=>1320,79260000.000,0.000000,0,"[]","[]"
=>1321,79320000.000,0.000000,0,"[]","[]"
=>1322,79380000.000,0.000000,0,"[]","[]"
=>1323,79440000.000,0.000000,0,"[]","[]"
=>1324,79500000.000,0.000000,0,"[]","[]"
=>1325,79560000.000,0.000000,0,"[]","[]"
=>1326,79620000.000,0.000000,0,"[]","[]"
=>1327,79680000.000,0.000000,0,"[]","[]"
=>1328,79740000.000,0.000000,0,"[]","[]"
=>1329,79800000.000,0.000000,0,"[]","[]"
=>1330,79860000.000,0.000000,0,"[]","[]"
=>1331,79920000.000,0.000000,0,"[]","[]"
=>1332,79980000.000,0.000000,0,"[]","[]"
=>1333,80040000.000,0.000000,0,"[]","[]"
=>1334,80100000.000,0.000000,0,"[]","[]"
=>1335,80160000.000,0.000000,0,"[]","[]"
=>1336,80220000.000,0.000000,0,"[]","[]"
=>1337,80280000.000,0.000000,0,"[]","[]"
=>1338,80340000.000,0.000000,0,"[]","[]"
=>1339,80400000.000,0.000000,0,"[]","[]"
=>1340,80460000.000,0.000000,0,"[]","[]"
=>1341,80520000.000,0.000000,0,"[]","[]"
=>1342,80580000.000,0.000000,0,"[]","[]"
=>1343,80640000.000,0.000000,0,"[]","[]"
=>1344,80700000.000,0.000000,0,"[]","[]"
=>1345,80760000.000,0.000000,0,"[]","[]"
=>1346,80820000.000,0.000000,0,"[]","[]"
=>1347,80880000.000,0.000000,0,"[]","[]"
=>1348,80940000.000,0.000000,0,"[]","[]"
=>1349,81000000.000,0.000000,0,"[]","[]"
=>1350,81060000.000,0.000000,0,"[]","[]"
=>1351,81120000.000,0.000000,0,"[]","[]"
=>1352,81180000.000,0.000000,0,"[]","[]"
=>1353,81240000.000,0.000000,0,"[]","[]"
=>1354,81300000.000,0.000000,0,"[]","[]"
=>1355,81360000.000,0.000000,0,"[]","[]"
=>1356,81420000.000,0.000000,0,"[]","[]"
=>1357,81480000.000,0.000000,0,"[]","[]"
=>1358,81540000.000,0.000000,0,"[]","[]"
=>1359,81600000.000,0.000000,0,"[]","[]"
=>1360,81660000.000,0.000000,0,"[]","[]"
=>1361,81720000.000,0.000000,0,"[]","[]"
=>1362,81780000.000,0.000000,0,"[]","[]"
=>1363,81840000.000,0.000000,0,"[]","[]"
=>1364,81900000.000,0.000000,0,"[]","[]"
=>1365,81960000.000,0.000000,0,"[]","[]"
=>1366,82020000.000,0.000000,0,"[]","[]"
=>1367,82080000.000,0.000000,0,"[]","[]"
=>1368,82140000.000,0.000000,0,"[]","[]"
=>1369,82200000.000,0.000000,0,"[]","[]"
=>1370,82260000.000,0.000000,0,"[]","[]"
=>1371,82320000.000,0.000000,0,"[]","[]"
=>1372,82380000.000,0.000000,0,"[]","[]"
=>1373,82440000.000,0.000000,0,"[]","[]"
=>1374,82500000.000,0.000000,0,"[]","[]"
=>1375,82560000.000,0.000000,0,"[]","[]"
=>1376,82620000.000,0.000000,0,"[]","[]"
=>1377,82680000.000,0.000000,0,"[]","[]"
=>1378,82740000.000,0.000000,0,"[]","[]"
=>1379,82800000.000,0.000000,0,"[]","[]"
=>1380,82860000.000,0.000000,0,"[]","[]"
=>1381,82920000.000,0.000000,0,"[]","[]"
=>1382,82980000.000,0.000000,0,"[]","[]"
=>1383,83040000.000,0.000000,0,"[]","[]"
=>1384,83100000.000,0.000000,0,"[]","[]"
=>1385,83160000.000,0.000000,0,"[]","[]"
=>1386,83220000.000,0.000000,0,"[]","[]"
=>1387,83280000.000,0.000000,0,"[]","[]"
=>1388,83340000.000,0.000000,0,"[]","[]"
=>1389,83400000.000,0.000000,0,"[]","[]"
=>1390,83460000.000,0.000000,0,"[]","[]"
=>1391,83520000.000,0.000000,0,"[]","[]"
=>1392,83580000.000,0.000000,0,"[]","[]"
=>1393,83640000.000,0.000000,0,"[]","[]"
=>1394,83700000.000,0.000000,0,"[]","[]"
